date,press,region,title,sub_title,description,content,article_url,image_url
2026-01-07,제주일보,jeju,"美 만다린 무관세 공습에 제주 농가들 “확인 안 된 정보 확산, 더 우려돼”","美 만다린 무관세 공습에 제주 농가들 “확인 안 된 정보 확산, 더 우려돼”",...,,http://www.jejunews.com/news/articleView.html?idxno=2222943,
2026-01-06,제주일보,jeju,제주 장기요양 ‘경고등’…“2035년 요양보호사 3800명 부족”,제주 장기요양 ‘경고등’…“2035년 요양보호사 3800명 부족”,...,,http://www.jejunews.com/news/articleView.html?idxno=2222919,
2026-01-05,제주일보,jeju,"제주도민 신년인사회 개최…“병오년, 제주경제 도약의 전환점”","제주도민 신년인사회 개최…“병오년, 제주경제 도약의 전환점”",...,,http://www.jejunews.com/news/articleView.html?idxno=2222894,
2026-01-04,제주일보,jeju,미국산 만다린 ‘무관세’ 직격탄…“제주감귤 다 죽는다”,미국산 만다린 ‘무관세’ 직격탄…“제주감귤 다 죽는다”,...,,http://www.jejunews.com/news/articleView.html?idxno=2222871,
2026-01-04,제주일보,jeju,제주 관광객 1384만명…2년 연속 증가세,제주 관광객 1384만명…2년 연속 증가세,...,,http://www.jejunews.com/news/articleView.html?idxno=2222870,
2025-12-30,제주일보,jeju,"제주 제조업 10곳 중 7곳, 매출·이익 목표 못 채웠다","제주 제조업 10곳 중 7곳, 매출·이익 목표 못 채웠다",...,,http://www.jejunews.com/news/articleView.html?idxno=2222832,
2025-12-30,제주일보,jeju,"제주비료, 자동화 설비로 유기질비료 생산체계 고도화","제주비료, 자동화 설비로 유기질비료 생산체계 고도화",...,,http://www.jejunews.com/news/articleView.html?idxno=2222831,
2025-12-30,제주일보,jeju,칼 대는 순간 놀랐다…제주 한우 등심 171㎠,칼 대는 순간 놀랐다…제주 한우 등심 171㎠,...,,http://www.jejunews.com/news/articleView.html?idxno=2222808,
2025-12-30,제주일보,jeju,제주시 동부권 새 주거 거점 ‘화북2 공공주택지구’ 지정,제주시 동부권 새 주거 거점 ‘화북2 공공주택지구’ 지정,...,,http://www.jejunews.com/news/articleView.html?idxno=2222807,
2025-12-30,제주일보,jeju,"‘쉼의 섬’ 제주, 일·생활 균형은 전국 하위권","‘쉼의 섬’ 제주, 일·생활 균형은 전국 하위권",...,,http://www.jejunews.com/news/articleView.html?idxno=2222805,
2025-12-25,제주일보,jeju,12월 경기·소득 전망 악화에 소비심리 위축,12월 경기·소득 전망 악화에 소비심리 위축,...,,http://www.jejunews.com/news/articleView.html?idxno=2222733,
2025-12-25,제주일보,jeju,농협 제주본부 인사…고호웅·김성만 부본부장 보임,농협 제주본부 인사…고호웅·김성만 부본부장 보임,...,,http://www.jejunews.com/news/articleView.html?idxno=2222729,
2025-12-25,제주일보,jeju,제주관광공사 사칭 계약 사기 잇따라…도민·관광업계 주의 요청,제주관광공사 사칭 계약 사기 잇따라…도민·관광업계 주의 요청,...,,http://www.jejunews.com/news/articleView.html?idxno=2222728,
2025-12-23,제주일보,jeju,준공 후 미분양 주택 매입 부진,준공 후 미분양 주택 매입 부진,...,,http://www.jejunews.com/news/articleView.html?idxno=2222698,
2025-12-22,제주일보,jeju,"제주 드림타워 5주년 이벤트, 3만7천명 돌파…도민 참여 열기 ‘후끈’","제주 드림타워 5주년 이벤트, 3만7천명 돌파…도민 참여 열기 ‘후끈’",...,,http://www.jejunews.com/news/articleView.html?idxno=2222672,
2025-12-21,제주일보,jeju,‘폭싹 속았수다’ 보고 비행기 탔다...K콘텐츠 타고 외국인 발길 느는 제주,‘폭싹 속았수다’ 보고 비행기 탔다...K콘텐츠 타고 외국인 발길 느는 제주,...,,http://www.jejunews.com/news/articleView.html?idxno=2222647,
2025-12-17,제주일보,jeju,제7회 자청비 제주농촌문화상…부재일 씨·남원읍민속보존회 수상,제7회 자청비 제주농촌문화상…부재일 씨·남원읍민속보존회 수상,...,,http://www.jejunews.com/news/articleView.html?idxno=2222593,
2025-12-16,제주일보,jeju,부동산 한파에 제주 건설업 ‘휘청’…1년 새 업체 34곳 사라져,부동산 한파에 제주 건설업 ‘휘청’…1년 새 업체 34곳 사라져,...,,http://www.jejunews.com/news/articleView.html?idxno=2222566,
2025-12-16,제주일보,jeju,"역대 최대 규모…드림타워, 도민 2200명 초청 이벤트","역대 최대 규모…드림타워, 도민 2200명 초청 이벤트",...,,http://www.jejunews.com/news/articleView.html?idxno=2222565,
2025-12-13,제주일보,jeju,바가지 논란에도 끄떡 없다…제주 관광객 4년 연속 1300만명 돌파,바가지 논란에도 끄떡 없다…제주 관광객 4년 연속 1300만명 돌파,...,,http://www.jejunews.com/news/articleView.html?idxno=2222514,
2025-12-11,제주일보,jeju,제주 아파트 입주전망지수 ↓…미분양·대출규제 여파로 하락세 지속,제주 아파트 입주전망지수 ↓…미분양·대출규제 여파로 하락세 지속,...,,http://www.jejunews.com/news/articleView.html?idxno=2222485,
2025-12-11,제주일보,jeju,연말 맞이 김포~제주 마일리지 특별기 뜬다,연말 맞이 김포~제주 마일리지 특별기 뜬다,...,,http://www.jejunews.com/news/articleView.html?idxno=2222481,
2025-12-10,제주일보,jeju,“제주 가면 일단 달려!” 여행 트렌드로 떠오른 런트립,“제주 가면 일단 달려!” 여행 트렌드로 떠오른 런트립,...,,http://www.jejunews.com/news/articleView.html?idxno=2222449,
2025-12-09,제주일보,jeju,‘산타 구조대’ 출동!…제주 곳곳 깨끗하게 만든 한라산타,‘산타 구조대’ 출동!…제주 곳곳 깨끗하게 만든 한라산타,...,,http://www.jejunews.com/news/articleView.html?idxno=2222421,
2025-12-09,제주일보,jeju,김우철 신임 대한한공 제주여객서비스지점장 부임,김우철 신임 대한한공 제주여객서비스지점장 부임,...,,http://www.jejunews.com/news/articleView.html?idxno=2222420,
2025-12-08,제주일보,jeju,"제주 오분자기, 32도 바다에서도 ‘멀쩡’","제주 오분자기, 32도 바다에서도 ‘멀쩡’",...,,http://www.jejunews.com/news/articleView.html?idxno=2222393,
2025-12-04,제주일보,jeju,제주 출신 김승찬 현대자동차 부사장 승진,제주 출신 김승찬 현대자동차 부사장 승진,...,,http://www.jejunews.com/news/articleView.html?idxno=2222334,
2025-12-04,제주일보,jeju,기업·사회복지기관 사회공헌 사업 모델로,기업·사회복지기관 사회공헌 사업 모델로,...,,http://www.jejunews.com/news/articleView.html?idxno=2222333,
2025-12-03,제주일보,jeju,주거 취약계층의 사다리 역할 톡톡,주거 취약계층의 사다리 역할 톡톡,...,,http://www.jejunews.com/news/articleView.html?idxno=2222316,
2025-12-03,제주일보,jeju,‘머무는 제주’는 없다…인구 유출 속 초고령사회 도달,‘머무는 제주’는 없다…인구 유출 속 초고령사회 도달,...,,http://www.jejunews.com/news/articleView.html?idxno=2222307,
2025-12-02,제주일보,jeju,서민 가계 공공 보금자리 안정 뒷받침,서민 가계 공공 보금자리 안정 뒷받침,...,,http://www.jejunews.com/news/articleView.html?idxno=2222293,
2025-12-02,제주일보,jeju,제주 고령층 더 오래 산다…女 기대여명 전국 1위,제주 고령층 더 오래 산다…女 기대여명 전국 1위,...,,http://www.jejunews.com/news/articleView.html?idxno=2222274,
2025-11-30,제주일보,jeju,제주 결혼식장 식대 비중 ‘전국 1위’…한 끼에 결혼비용이 보인다,제주 결혼식장 식대 비중 ‘전국 1위’…한 끼에 결혼비용이 보인다,...,,http://www.jejunews.com/news/articleView.html?idxno=2222218,
2025-11-30,제주일보,jeju,제주공항 주차 스트레스 줄인다…‘3D 라이다 빈자리 안내’ 첫 도입,제주공항 주차 스트레스 줄인다…‘3D 라이다 빈자리 안내’ 첫 도입,...,,http://www.jejunews.com/news/articleView.html?idxno=2222217,
2025-11-26,제주일보,jeju,출생아 3개월 반등에도…인구 51개월째 자연감소,출생아 3개월 반등에도…인구 51개월째 자연감소,...,,http://www.jejunews.com/news/articleView.html?idxno=2222176,
2025-11-26,제주일보,jeju,제주 저상버스 보급률 전국 최하위,제주 저상버스 보급률 전국 최하위,...,,http://www.jejunews.com/news/articleView.html?idxno=2222175,
2025-11-20,제주일보,jeju,제주 인구구조 붕괴 가속… 소멸위험지수 ‘주의 끝자락’,제주 인구구조 붕괴 가속… 소멸위험지수 ‘주의 끝자락’,...,,http://www.jejunews.com/news/articleView.html?idxno=2222051,
2025-11-19,제주일보,jeju,제주 항공시장 국내선 수요 감소,제주 항공시장 국내선 수요 감소,...,,http://www.jejunews.com/news/articleView.html?idxno=2221997,
2025-11-18,제주일보,jeju,한일협력위원회 제주서 합동회의 연다,한일협력위원회 제주서 합동회의 연다,...,,http://www.jejunews.com/news/articleView.html?idxno=2221978,
2025-11-16,제주일보,jeju,이무진·코요태·비와이 출격! 제주신화월드 ‘JSW 카운트다운 2026’,이무진·코요태·비와이 출격! 제주신화월드 ‘JSW 카운트다운 2026’,...,,http://www.jejunews.com/news/articleView.html?idxno=2221911,
2025-11-16,제주일보,jeju,제주 주택 소유 늘었지만… 무주택 비율 ‘전국 상위권’,제주 주택 소유 늘었지만… 무주택 비율 ‘전국 상위권’,...,,http://www.jejunews.com/news/articleView.html?idxno=2221910,
2025-11-13,제주일보,jeju,"제주삼다수, 한정판 ‘고사롱 라면’ 출시","제주삼다수, 한정판 ‘고사롱 라면’ 출시",...,,http://www.jejunews.com/news/articleView.html?idxno=2221879,
2025-11-12,제주일보,jeju,여성 취업 급증에 제주 고용 개선세…건설업만 ‘찬바람’,여성 취업 급증에 제주 고용 개선세…건설업만 ‘찬바람’,...,,http://www.jejunews.com/news/articleView.html?idxno=2221871,
2025-11-10,제주일보,jeju,뚱뚱해지는 제주…성인 비만율 ‘전국 최고’,뚱뚱해지는 제주…성인 비만율 ‘전국 최고’,...,,http://www.jejunews.com/news/articleView.html?idxno=2221812,
2025-11-09,제주일보,jeju,제주지역 기름값 고공행진…경유값 전국 최고치,제주지역 기름값 고공행진…경유값 전국 최고치,...,,http://www.jejunews.com/news/articleView.html?idxno=2221760,
2025-11-09,제주일보,jeju,‘최대 10만원 쿠폰 쏜다’ 먹깨비 리뷰 챌린지 11일부터 시작,‘최대 10만원 쿠폰 쏜다’ 먹깨비 리뷰 챌린지 11일부터 시작,...,,http://www.jejunews.com/news/articleView.html?idxno=2221755,
2025-11-06,제주일보,jeju,‘제주~후쿠오카’ 직항노선 6년 만에 다시 뜬다…주 4회 정기 운항,‘제주~후쿠오카’ 직항노선 6년 만에 다시 뜬다…주 4회 정기 운항,...,,http://www.jejunews.com/news/articleView.html?idxno=2221728,
2025-11-05,제주일보,jeju,조생감귤 출하 감소에 가격 상승…11월 시장도 강세 전망,조생감귤 출하 감소에 가격 상승…11월 시장도 강세 전망,...,,http://www.jejunews.com/news/articleView.html?idxno=2221716,
2025-11-05,제주일보,jeju,제주 인구 30개월째 감소…초고령사회 진입 초읽기,제주 인구 30개월째 감소…초고령사회 진입 초읽기,...,,http://www.jejunews.com/news/articleView.html?idxno=2221697,
2025-11-04,제주일보,jeju,"제주 드림타워, 10월 매출 654억…2개월 연속 600억대","제주 드림타워, 10월 매출 654억…2개월 연속 600억대",...,,http://www.jejunews.com/news/articleView.html?idxno=2221664,
2025-11-04,제주일보,jeju,“야채 싸졌는데 왜 비싸지?” 제주 물가 18개월 만에 최고,“야채 싸졌는데 왜 비싸지?” 제주 물가 18개월 만에 최고,...,,http://www.jejunews.com/news/articleView.html?idxno=2221663,
2025-11-02,제주일보,jeju,제주 대형마트 판매 ‘8개월 연속 뒷걸음’,제주 대형마트 판매 ‘8개월 연속 뒷걸음’,...,,http://www.jejunews.com/news/articleView.html?idxno=2221618,
2025-11-02,제주일보,jeju,가을 성수기 대박 친 제주관광…10월 한 달 133만명 몰렸다,가을 성수기 대박 친 제주관광…10월 한 달 133만명 몰렸다,...,,http://www.jejunews.com/news/articleView.html?idxno=2221617,
2025-11-02,제주일보,jeju,제주 1인당 월평균 진료비 19만원…전국보다 낮다,제주 1인당 월평균 진료비 19만원…전국보다 낮다,...,,http://www.jejunews.com/news/articleView.html?idxno=2221616,
2025-10-29,제주일보,jeju,제주 김장 비용 ‘전국 최고’…4인 기준 41만7천원,제주 김장 비용 ‘전국 최고’…4인 기준 41만7천원,...,,http://www.jejunews.com/news/articleView.html?idxno=2221558,
2025-10-29,제주일보,jeju,"제주, 출생 증가에도 자연감소 지속…인구 구조 위기 심화","제주, 출생 증가에도 자연감소 지속…인구 구조 위기 심화",...,,http://www.jejunews.com/news/articleView.html?idxno=2221556,
2025-10-28,제주일보,jeju,제주 땅값 3년째 내림세…12분기 연속 전국 유일 ‘하락 지역’,제주 땅값 3년째 내림세…12분기 연속 전국 유일 ‘하락 지역’,...,,http://www.jejunews.com/news/articleView.html?idxno=2221517,
2025-10-26,제주일보,jeju,제주 빈집 정비율 1.19% 불과…“현 속도론 20년 걸려”,제주 빈집 정비율 1.19% 불과…“현 속도론 20년 걸려”,...,,http://www.jejunews.com/news/articleView.html?idxno=2221466,
2025-10-26,제주일보,jeju,가을 성수기 탄력받은 제주관광…하루 방문객 5만2천명 돌파,가을 성수기 탄력받은 제주관광…하루 방문객 5만2천명 돌파,...,,http://www.jejunews.com/news/articleView.html?idxno=2221465,
2025-10-22,제주일보,jeju,제주 여름휴가 여행 만족도 상승했으나 2% 부족,제주 여름휴가 여행 만족도 상승했으나 2% 부족,...,,http://www.jejunews.com/news/articleView.html?idxno=2221410,
2025-10-19,제주일보,jeju,국내 블루베리산업 현황·정보 공유하고 발전 방향 모색한다,국내 블루베리산업 현황·정보 공유하고 발전 방향 모색한다,...,,http://www.jejunews.com/news/articleView.html?idxno=2221323,
2025-10-19,제주일보,jeju,제주 건설경기 추락…일용직 고용 1998년 이후 최저치,제주 건설경기 추락…일용직 고용 1998년 이후 최저치,...,,http://www.jejunews.com/news/articleView.html?idxno=2221320,
2025-10-16,제주일보,jeju,“공공기관이 체불 주범?”…제주 건설노동자 7건 중 5건 ‘미지급’,“공공기관이 체불 주범?”…제주 건설노동자 7건 중 5건 ‘미지급’,...,,http://www.jejunews.com/news/articleView.html?idxno=2221295,
2025-10-16,제주일보,jeju,"“제주 면세점 판매품목 확대, 지역 상권 초토화 우려”","“제주 면세점 판매품목 확대, 지역 상권 초토화 우려”",...,,http://www.jejunews.com/news/articleView.html?idxno=2221294,
2025-10-14,제주일보,jeju,신축 아파트 통째 공매 충격에…제주 아파트 입주전망 ‘뚝’,신축 아파트 통째 공매 충격에…제주 아파트 입주전망 ‘뚝’,...,,http://www.jejunews.com/news/articleView.html?idxno=2221242,
2025-10-14,제주일보,jeju,"LH제주본부, 서귀포혁신1단지 잔여세대 매각 공고","LH제주본부, 서귀포혁신1단지 잔여세대 매각 공고",...,,http://www.jejunews.com/news/articleView.html?idxno=2221240,
2025-10-12,제주일보,jeju,‘어딜 가나 북적’ 추석 연휴 34만명 제주행…관광 성장세 이어질까,‘어딜 가나 북적’ 추석 연휴 34만명 제주행…관광 성장세 이어질까,...,,http://www.jejunews.com/news/articleView.html?idxno=2221193,
2025-10-12,제주일보,jeju,제주서 크루즈 타고 후쿠오카·상하이로…1인당 80만원 지원 체험단 모집,제주서 크루즈 타고 후쿠오카·상하이로…1인당 80만원 지원 체험단 모집,...,,http://www.jejunews.com/news/articleView.html?idxno=2221192,
2025-10-09,제주일보,jeju,제주 물가 ‘껑충’…1년 만에 2%대 상승률,제주 물가 ‘껑충’…1년 만에 2%대 상승률,...,,http://www.jejunews.com/news/articleView.html?idxno=2221173,
2025-10-08,제주일보,jeju,‘큰손’ 된 MZ세대 관광객들이 가장 많이 찾는 제주 이곳,‘큰손’ 된 MZ세대 관광객들이 가장 많이 찾는 제주 이곳,...,,http://www.jejunews.com/news/articleView.html?idxno=2221164,
2025-09-30,제주일보,jeju,추석 연휴 33만명 제주 찾는다…작년보다 10% 늘어,추석 연휴 33만명 제주 찾는다…작년보다 10% 늘어,...,,http://www.jejunews.com/news/articleView.html?idxno=2221115,
2025-09-30,제주일보,jeju,"제주 드림타워, K-컬처로 물든 추석 밤 ‘뮤직 나이트’","제주 드림타워, K-컬처로 물든 추석 밤 ‘뮤직 나이트’",...,,http://www.jejunews.com/news/articleView.html?idxno=2221114,
2025-09-29,제주일보,jeju,"제주 공공배달앱 ‘먹깨비’, 첫 주문부터 즉시 할인","제주 공공배달앱 ‘먹깨비’, 첫 주문부터 즉시 할인",...,,http://www.jejunews.com/news/articleView.html?idxno=2221081,
2025-09-28,제주일보,jeju,"제주 중소기업 절반 이상, 추석 앞두고 자금난 호소","제주 중소기업 절반 이상, 추석 앞두고 자금난 호소",...,,http://www.jejunews.com/news/articleView.html?idxno=2221051,
2025-09-26,제주일보,jeju,"제주 찾은 노동진 수협 회장 ""구명조끼 착용은 생명 지키는 기본""","제주 찾은 노동진 수협 회장 ""구명조끼 착용은 생명 지키는 기본""",...,,http://www.jejunews.com/news/articleView.html?idxno=2221043,
2025-09-25,제주일보,jeju,"㈜정우계전이 개발한 배전반, 우수 조달물품 선정","㈜정우계전이 개발한 배전반, 우수 조달물품 선정",...,,http://www.jejunews.com/news/articleView.html?idxno=2221020,
2025-09-24,제주일보,jeju,"""2차 소비쿠폰 탐나는전으로 받으세요”…혜택 풍성","""2차 소비쿠폰 탐나는전으로 받으세요”…혜택 풍성",...,,http://www.jejunews.com/news/articleView.html?idxno=2221002,
2025-09-23,제주일보,jeju,"‘도전과 혁신, 세계로 미래로!’ 중소기업 리더스포럼 제주서 열려","‘도전과 혁신, 세계로 미래로!’ 중소기업 리더스포럼 제주서 열려",...,,http://www.jejunews.com/news/articleView.html?idxno=2220964,
2025-09-23,제주일보,jeju,이코노미 좌석 면적 조사하니…“제주항공·티웨이 가장 좁았다”,이코노미 좌석 면적 조사하니…“제주항공·티웨이 가장 좁았다”,...,,http://www.jejunews.com/news/articleView.html?idxno=2220953,
2025-09-21,제주일보,jeju,올해도 제주 레드향 열과 피해 심각…30여 농가 재배 포기,올해도 제주 레드향 열과 피해 심각…30여 농가 재배 포기,...,,http://www.jejunews.com/news/articleView.html?idxno=2220900,
2025-09-21,제주일보,jeju,"제주공항, 항공기 5대 중 1대 지연…승객 불편 여전","제주공항, 항공기 5대 중 1대 지연…승객 불편 여전",...,,http://www.jejunews.com/news/articleView.html?idxno=2220894,
2025-09-18,제주일보,jeju,"""더 이상 못 버티겠다""...제주 건설업 '고사 위기'","""더 이상 못 버티겠다""...제주 건설업 '고사 위기'",...,,http://www.jejunews.com/news/articleView.html?idxno=2220885,
2025-09-18,제주일보,jeju,"제주 귀농·귀촌 감소, 귀어는 증가…전업 비중 높아","제주 귀농·귀촌 감소, 귀어는 증가…전업 비중 높아",...,,http://www.jejunews.com/news/articleView.html?idxno=2220865,
2025-09-17,제주일보,jeju,여행 시작부터 제주 감성에 퐁당…공항 렌터카하우스 팝업 운영,여행 시작부터 제주 감성에 퐁당…공항 렌터카하우스 팝업 운영,...,,http://www.jejunews.com/news/articleView.html?idxno=2220844,
2025-09-17,제주일보,jeju,제주 관광업체 85% “매출 줄었다”…구조적 체질 개선 시급,제주 관광업체 85% “매출 줄었다”…구조적 체질 개선 시급,...,,http://www.jejunews.com/news/articleView.html?idxno=2220842,
2025-09-17,제주일보,jeju,"제주창조경제센터, 수산식량 문제 해결 나선 ‘메가플랜’에 전략 투자","제주창조경제센터, 수산식량 문제 해결 나선 ‘메가플랜’에 전략 투자",...,,http://www.jejunews.com/news/articleView.html?idxno=2220841,
2025-09-15,제주일보,jeju,제주 주택시장 침체 심화…매매·전세·월세 모두 뚝,제주 주택시장 침체 심화…매매·전세·월세 모두 뚝,...,,http://www.jejunews.com/news/articleView.html?idxno=2220786,
2025-09-15,제주일보,jeju,"LH, ‘제주형 고령자 주거복지’ 모색…17일 ESG 협치포럼 개최","LH, ‘제주형 고령자 주거복지’ 모색…17일 ESG 협치포럼 개최",...,,http://www.jejunews.com/news/articleView.html?idxno=2220782,
2025-09-13,제주일보,jeju,17일간 제주 가을 여행주간 운영…“슬로우&플로우”,17일간 제주 가을 여행주간 운영…“슬로우&플로우”,...,,http://www.jejunews.com/news/articleView.html?idxno=2220757,
2025-09-11,제주일보,jeju,서양 보랏빛 자두 ‘프룬’ 제주서 본격 출하…새 소득과수 될까,서양 보랏빛 자두 ‘프룬’ 제주서 본격 출하…새 소득과수 될까,...,,http://www.jejunews.com/news/articleView.html?idxno=2220724,
2025-09-08,제주일보,jeju,올해 노지감귤 생산예상량 역대 최저 전망…전년보다 3% 줄 듯,올해 노지감귤 생산예상량 역대 최저 전망…전년보다 3% 줄 듯,...,,http://www.jejunews.com/news/articleView.html?idxno=2220653,
2025-09-08,제주일보,jeju,제주 노동자 2천여 명 임금 체불…총액 187억원,제주 노동자 2천여 명 임금 체불…총액 187억원,...,,http://www.jejunews.com/news/articleView.html?idxno=2220651,
2025-09-07,제주일보,jeju,전국 새마을금고 절반 ‘부실 위험’… 제주는 상대적 양호,전국 새마을금고 절반 ‘부실 위험’… 제주는 상대적 양호,...,,http://www.jejunews.com/news/articleView.html?idxno=2220617,
2025-09-04,제주일보,jeju,외국인 입맛 사로잡은 제주 음식은? 흑돼지·커피·해산물 인기,외국인 입맛 사로잡은 제주 음식은? 흑돼지·커피·해산물 인기,...,,http://www.jejunews.com/news/articleView.html?idxno=2220587,
2025-09-04,제주일보,jeju,"엠버퓨어힐 제주, ‘저속노화’ 콘셉트 프리미엄 뷔페 선봬","엠버퓨어힐 제주, ‘저속노화’ 콘셉트 프리미엄 뷔페 선봬",...,,http://www.jejunews.com/news/articleView.html?idxno=2220584,
