date,press,region,title,sub_title,description,content,article_url,image_url
2026-02-24,제주일보,jeju,서귀포 고용률 72.1% 전국 2위…청년은 제주시 우위,서귀포 고용률 72.1% 전국 2위…청년은 제주시 우위,서귀포시 1차 산업 및 자영업 구조 상대적 높아 임금근로자 비중도 제주시가 10.6%포인트 높아 제주지역 고용지표가 전국 평균과 비교해 안정적인 흐름을 보이는 가운데 서귀포시 고용률이 전국 상위권을 기록한 것으로 나타났다 . 24 일 국가데이터처가 발표한 ‘2025 년...,"서귀포시 1차 산업 및 자영업 구조 상대적 높아 임금근로자 비중도 제주시가 10.6%포인트 높아 제주지역 고용지표가 전국 평균과 비교해 안정적인 흐름을 보이는 가운데 서귀포시 고용률이 전국 상위권을 기록한 것으로 나타났다 . 24 일 국가데이터처가 발표한 ‘2025 년 하반기 지역별고용조사 시군구 주요고용지표 ’ 에 따르면 , 지난해 9 개 도 시지역 취업자는 1417 만 8000 명으로 전년 동기 대비 11 만 6000 명 증가했다 . 고용률은 62.4% 로 전년과 동일했다 . 이 가운데 제주특별자치도 서귀포시는 고용률 72.1% 로 9 개 도 77 개 시 가운데 두 번째로 높았다 . 지난해 하반기 고용률이 가장 높은 지역은 충청남도 당진시 (72.9%) 였다 . 도내에서는 서귀포시와 제주시 간 고용지표 격차도 나타났다 . 고용률은 서귀포시 72.1%, 제주시 68.4% 로 3.7% 포인트 (p) 차이를 보였다 . 15~29 세 청년 고용률은 제주시 44.9%, 서귀포시 41.5% 로 제주시가 3.4%p 높았다 . 반면 65 세 이상 고용률은 서귀포시 63.9%, 제주시 48.7% 로 서귀포시가 15.2%p 앞섰다 . 이는 서귀포시의 1 차 산업 및 자영업 비중이 상대적으로 높은 산업 구조와 연관된 것으로 풀이된다 . 산업별 취업자 비중을 보면 제주시의 경우 도소매 · 숙박음식점업이 26.3%, 사업 · 개인 · 공공서비스업이 43.2% 로 서비스업 중심 구조를 보였다 . 광 · 제조업 비중은 3.9% 로 낮은 수준이다 . 반면 서귀포시는 농림어업 비중이 24.7% 로 제주시보다 높아 1 차 산업 의존도가 상대적으로 컸다 . 임금근로자 비중은 제주시 68.3%, 서귀포시 57.7% 로 제주시가 10.6%p 높았다 . 이는 서귀포시의 자영업 및 농림어업 종사 비중과 맞물린 결과로 분석된다 . 실업률은 제주시 2.6%, 서귀포시 2.2% 로 모두 낮은 수준을 유지했다 . 비경제활동인구 비중은 제주시 29.8%, 서귀포시 26.3% 로 비교적 안정적인 흐름을 보였다 . 지역활동인구는 제주시가 42 만명으로 전년 하반기 대비 6000 명 증가했다 . 서귀포시는 15 세 이상 거주인구 대비 지역활동인구 비중이 101.6% 로 나타나 외부 유입 활동 인구가 존재하는 구조를 보였다 . 진주리 기자 기사공유하기 프린트 메일보내기 글씨키우기 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 이 기사를 공유합니다 ×",http://www.jejunews.com/news/articleView.html?idxno=2223685,
2026-02-24,제주일보,jeju,요양기관 개업이 폐업보다 8곳 늘어,요양기관 개업이 폐업보다 8곳 늘어,지난해 제주 요양기관 신규 58곳·폐업 50곳으로 집계 건강보험심평원 현황 분석...달빛어린이병원은 도내 4곳뿐 지난해 제주지역 요양기관은 개업이 폐업보다 많아 전체적으로 8 곳이 늘어난 것으로 나타났다 . 그러나 의원급 신규 개업이 감소세를 보이면서 증가 폭은 둔화되...,"지난해 제주 요양기관 신규 58곳·폐업 50곳으로 집계 건강보험심평원 현황 분석...달빛어린이병원은 도내 4곳뿐 지난해 제주지역 요양기관은 개업이 폐업보다 많아 전체적으로 8 곳이 늘어난 것으로 나타났다 . 그러나 의원급 신규 개업이 감소세를 보이면서 증가 폭은 둔화되는 흐름이다 . 23 일 건강보험심사평가원 ‘2021~2025 년 요양기관 개 · 폐업 현황 ’ 에 따르면 2025 년 제주지역 요양기관은 신규 58 곳 , 폐업 50 곳으로 집계됐다 . 병 · 의원 , 치과 , 한의원 , 약국 등을 포함한 수치다 . 의원급 의료기관만 보면 신규 22 곳 , 폐업 13 곳으로 개업이 더 많았다 . 다만 전년 ( 신규 22 곳 · 폐업 20 곳 ) 과 비교하면 개업은 정체된 모습이다 . 최근 5 년간 제주 의원급 신규 개업은 2022 년 32 곳을 정점으로 2023 년 27 곳 , 2024 년 22 곳 , 2025 년 22 곳으로 감소세를 보였다 . 폐업은 매년 12~20 곳 수준을 유지하고 있다 . 전체적으로는 개업이 폐업보다 많은 구조지만 증가 폭은 둔화되는 흐름이다 . 제주 의료기관 증가세가 둔화되는 가운데 전국적으로는 소아청소년과 의원의 ‘ 폐업 초과 ’ 현상이 이어지고 있다 . 지난해 전국 소아청소년과 의원은 59 곳이 신규 개업한 반면 89 곳이 폐업해 폐업이 개업의 150.8% 에 달했다 . 주요 진료과 가운데 가장 높은 수준이다 . 특히 야간 · 휴일 소아진료를 담당하는 ‘ 달빛어린이병원 ’ 은 전국 134 곳이 운영 중이다 . 이 가운데 45% 가 수도권에 집중돼 있다 . 제주에는 4 곳이 운영되고 있으나 도내 권역별 분포와 야간 이동 여건을 고려하면 접근성에는 한계가 있다는 지적이다 . ‘ 달빛어린이병원 ’ 이용 건수는 2021 년 56 만 3845 건에서 지난해 10 월 기준 258 만 8732 건으로 4.6 배 증가하는 등 수요는 급증하고 있다 . 의료계에서는 지방의 경우 의료기관 수와 전문 인력 확보가 상대적으로 어려워 체감 접근성 격차가 더 클 수 있다고 보고 있다 . 진주리 기자 기사공유하기 프린트 메일보내기 글씨키우기 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 이 기사를 공유합니다 ×",http://www.jejunews.com/news/articleView.html?idxno=2223681,
2026-02-22,제주일보,jeju,제주 수출 87% 급증에도 내수는 ‘한파’,제주 수출 87% 급증에도 내수는 ‘한파’,"[지난해 4분기 경제동향] 반도체 급증…부동산 40% 급감 수입 127% 늘었지만 소비 부진 지난해 4 분기 제주지역 수출이 반도체 호조에 힘입어 큰 폭으로 늘었지만 , 생산 · 소비 · 건설 등 내수 지표는 일제히 감소하며 체감경기 부진이 이어지고 있는 것으로 나타났...","[지난해 4분기 경제동향] 반도체 급증…부동산 40% 급감 수입 127% 늘었지만 소비 부진 지난해 4 분기 제주지역 수출이 반도체 호조에 힘입어 큰 폭으로 늘었지만 , 생산 · 소비 · 건설 등 내수 지표는 일제히 감소하며 체감경기 부진이 이어지고 있는 것으로 나타났다 . 호남지방통계청 제주사무소가 지난 20 일 발표한 ‘2025 년 4 분기 제주 지역경제동향 ’ 에 따르면 제주지역 수출액은 1 억 640 만달러로 전년 동분기 대비 87.2% 증가했다 . 품목별로 보면 기타 집적회로 반도체 및 부품 수출이 107.8% 늘었고 , 프로세스와 컨트롤러는 3 만 4961.7% 급증했다 . 특정 반도체 품목이 폭발적으로 증가하면서 전체 수출 증가율을 끌어올린 것이다 . 수입 역시 2 억 2080 만달러로 127.6% 증가했다 . 항공기 (1377.4%), 원동기 (802.5%) 등 자본재 중심의 수입이 크게 늘었다 . 그러나 내수 지표는 정반대 흐름을 나타냈다 . 광공업생산지수는 108.4 로 전년 동분기 대비 0.4% 감소했다 . 서비스업생산지수는 110.3 으로 3.2% 줄며 3 분기 연속 감소세를 이어갔다 . 특히 부동산업 생산이 40.2% 급감하면서 서비스업 전체를 끌어내렸다 . 관광과 연계된 일부 업종이 회복 조짐을 보였음에도 부동산 경기 위축의 영향이 컸다 . 소비 부문도 부진했다 . 소매판매액지수는 98.2 로 1.5% 감소했다 . 면세점 매출은 6.1% 증가했지만 , 승용차 · 연료소매점은 6.8% 줄어 감소폭이 더 컸다 . 전문소매점은 3.5% 증가했으나 전체 감소 흐름을 바꾸기에는 역부족이었다 . 건설경기 역시 냉각 상태다 . 건설수주액은 2331 억원으로 7.2% 감소했다 . 특히 민간부문 수주가 38.5% 급감하며 전체 감소를 주도했다 . 진주리 기자 기사공유하기 프린트 메일보내기 글씨키우기 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 이 기사를 공유합니다 ×",http://www.jejunews.com/news/articleView.html?idxno=2223640,
2026-02-22,제주일보,jeju,춘제 특수에 제주 ‘들썩’…중국인 관광객 3만5천명 몰린다,춘제 특수에 제주 ‘들썩’…중국인 관광객 3만5천명 몰린다,항공 152편·크루즈 6척…일부 호텔·카지노 ‘만실·활황’ 항공·크루즈 동시 확대…9일간 3만4900명 입도 예상 역대 최장기간 이어진 중국 춘제 ( 설 ) 연휴 (15~23 일 ) 를 맞아 제주에 중국인 관광객이 대거 몰리고 있다 . 항공편 증편과 크루즈 입항이 겹치...,"항공 152편·크루즈 6척…일부 호텔·카지노 ‘만실·활황’ 항공·크루즈 동시 확대…9일간 3만4900명 입도 예상 역대 최장기간 이어진 중국 춘제 ( 설 ) 연휴 (15~23 일 ) 를 맞아 제주에 중국인 관광객이 대거 몰리고 있다 . 항공편 증편과 크루즈 입항이 겹치면서 제주 관광 · 유통 · 호텔업계가 모처럼 특수를 누리는 분위기다 . 제주도관광협회에 따르면 지난 15 일부터 23 일까지 9 일간 제주를 찾는 중국인 관광객은 약 3 만 4900 명으로 예상된다 . 교통편별로는 중국발 국제선 항공편을 통한 입도가 2 만 1700 명 , 크루즈를 통한 입도가 1 만 3200 명으로 집계됐다 . 특히 중국발 항공 노선은 총 152 편으로 , 지난해 춘절 연휴 (135 편 ) 보다 12.6% 증가했다 . 항공편을 이용하는 중국인 관광객은 전체 탑승객의 약 90% 를 차지할 것으로 분석됐다 . 일자별로는 하루 평균 2400~2600 명 안팎이 제주로 들어오는 셈이다 . 크루즈도 연휴 기간 총 6 척이 제주에 입항할 예정이다 . 입항 선박에는 MSC 벨리시마 , 스펙트럼 오브 더 시즈 , 아도라 매직 시티 등이 포함됐다 . 크루즈 이용객 중 중국인 비율 역시 평균 80~90% 수준으로 나타났다 . 제주 현지 분위기도 달아오르고 있다 . 중화권 관광객이 선호하는 그랜드 하얏트 제주는 연휴 기간 전체 1600 실 가운데 1590 실이 투숙하며 사실상 만실을 기록했다 . 지난해 춘제 기간 점유율이 72% 였던 것과 비교하면 비약적인 수치다 . 투숙객 상당수가 중화권 고객인 만큼 리조트 내 카지노 역시 연휴 내내 활황을 띠었다 . 업계는 이번 춘제 연휴가 지난해보다 길어진 데다 한중 항공편 회복이 본격화되면서 제주 방문 수요가 빠르게 회복되고 있다고 분석했다 . 앞서 문화체육관광부와 한국관광공사는 이번 춘제 연휴 기간 한국을 방문하는 중국인 관광객이 최대 19 만명에 달할 것으로 예상했다 . 이는 지난해 춘제 기간 일평균보다 44% 늘어난 규모다 . 한국관광데이터랩의 지난해 2 월 중국 관광객 지역별 방문비율 자료에 따르면 전체 중국 관광객의 36.93% 가 서울 · 경기 등 수도권을 선택했고 , 제주가 23.6% 로 뒤를 이었다 . 기사공유하기 프린트 메일보내기 글씨키우기 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 이 기사를 공유합니다 ×",http://www.jejunews.com/news/articleView.html?idxno=2223639,
2026-02-11,제주일보,jeju,설 연휴 제주공항 18일 가장 붐빈다…6일간 52만명 이용 예상,설 연휴 제주공항 18일 가장 붐빈다…6일간 52만명 이용 예상,항공기 2867편 운항…하루 평균 8만7000명 이용 국내선·국제선 모두 증가…전년 대비 여객 15%↑ 올해 설 연휴 기간 (2 월 13~18 일 ) 제주공항 이용객이 작년보다 증가해 52 만명을 넘을 것으로 전망된다 . 특히 연휴 마지막 날인 18 일에는 하루 이용객...,"항공기 2867편 운항…하루 평균 8만7000명 이용 국내선·국제선 모두 증가…전년 대비 여객 15%↑ 올해 설 연휴 기간 (2 월 13~18 일 ) 제주공항 이용객이 작년보다 증가해 52 만명을 넘을 것으로 전망된다 . 특히 연휴 마지막 날인 18 일에는 하루 이용객이 9 만명을 넘어서며 이번 연휴 기간 중 가장 붐비는 날이 될 것으로 보인다 . 한국공항공사 제주공항 ( 공항장 장세환 ) 은 설 연휴를 앞두고 13 일부터 18 일까지 6 일간 특별교통대책반을 편성해 운영한다고 11 일 밝혔다 . 이 기간 제주공항에서는 항공기 2867 편이 운항하고 , 총 52 만 1817 명이 공항을 이용할 것으로 예상된다 . 하루 평균 운항 편수는 478 편 , 이용객은 8 만 6970 명 수준으로 지난해 설 연휴 대비 항공기 운항은 10%, 여객은 15% 증가한 수치다 . 국내선은 하루 평균 428 편이 운항하며 7 만 8013 명이 이용할 것으로 전망돼 전년 대비 운항 9%, 여객 14% 증가가 예상된다 . 국제선은 하루 평균 50 편 , 8957 명이 이용할 것으로 보여 각각 17%, 27% 늘어날 것으로 보인다 . 일자별로 보면 연휴 마지막 날인 18 일이 피크다 . 이날은 총 483 편이 운항하고 9 만 567 명이 공항을 이용할 것으로 예측됐다 . 특히 오후 8 시대가 가장 혼잡할 것으로 보인다 . 국내선 역시 같은 날 433 편 , 8 만 2473 명이 몰릴 것으로 예상되며 , 국제선은 15 일에 58 편 , 1 만 862 명이 이용해 가장 붐빌 전망이다 . 제주공항은 특별교통대책 시행에 앞서 항행시설과 활주로 , 여객 편의시설 등 공항 전반에 대한 특별 안전점검을 완료했다 . 연휴 기간에는 신분확인대 추가 운영 , 체크인 카운터와 출국 심사대 조기 개장 및 확대 운영 , 임시주차장 700 면 추가 확보 , 안내 인력 확충 , 체크인 카운터 탄력 배정 등을 통해 이용객 불편을 최소화할 방침이다 . 이와 함께 가족 단위 이용객을 위한 메이플스토리 팝업스토어와 민속놀이 체험행사 등 다양한 문화 이벤트도 마련해 명절 분위기를 더할 계획이다 . 기사공유하기 프린트 메일보내기 글씨키우기 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 이 기사를 공유합니다 ×",http://www.jejunews.com/news/articleView.html?idxno=2223527,
2026-02-11,제주일보,jeju,설 선물로 나온 전통주 ‘제주 김만덕’주,설 선물로 나온 전통주 ‘제주 김만덕’주,"만덕양조, 35도 증류주 출시…수익 일부 취약계층 급식 지원 설 연휴를 앞두고 제주의 의인 김만덕의 나눔 정신을 담은 전통 증류주가 출시됐다 . 마을기업 건입동마을관리사회적협동조합 ( 이사장 김명범 ) 산하 만덕양조는 ‘ 제주 김만덕 ’ 주를 출시했다고 11 일 밝혔다...","만덕양조, 35도 증류주 출시…수익 일부 취약계층 급식 지원 설 연휴를 앞두고 제주의 의인 김만덕의 나눔 정신을 담은 전통 증류주가 출시됐다 . 마을기업 건입동마을관리사회적협동조합 ( 이사장 김명범 ) 산하 만덕양조는 ‘ 제주 김만덕 ’ 주를 출시했다고 11 일 밝혔다 . ‘ 제주 김만덕 ’ 주는 조선 후기 제주 대기근 당시 전 재산을 내놓아 백성을 구휼한 김만덕의 정신을 현대적으로 재해석한 35 도 증류주다 . 제주 감귤의 화사한 향으로 시작해 묵직한 보디감과 부드러운 목 넘김이 특징으로 , 높은 도수에도 부담 없이 즐길 수 있도록 구현됐다 . 패키지 디자인에는 산지 포구에서 한라산을 바라보는 김만덕의 모습을 일러스트로 담아 제주의 역사성과 공간성을 시각적으로 표현했다 . 전용 박스와 쇼핑백을 함께 구성해 명절 선물용으로 소장 가치를 높였다 . 특히 만덕양조는 김만덕의 나눔 정신을 계승하기 위해 제품 판매 수익금의 일부를 제주도 내 어르신과 취약계층 급식 지원 사업에 사용할 계획이다 . 제품 한 세트를 구매할 때마다 지역 내 소외 이웃을 돕는 나눔에 동참하는 구조다 . 김명범 대표는 “ 설을 맞아 김만덕의 나눔 가치를 실천하는 의미로 이번 제품을 기획했다 ” 며 “ 소비자에게는 의미 있는 명절 선물이 되고 , 지역사회에는 실질적인 도움이 되길 바란다 ” 고 말했다 . ‘ 제주 김만덕 ’ 주는 2 병 1 세트 ( 선물용 패키지 포함 ) 로 3 만원에 판매되며 , 구매 및 단체 주문은 만덕양조 (758-1613) 로 하면 된다 . 한편 만덕양조는 예비사회적기업으로 , 주민 주도의 마을 상품 ‘ 만덕 7 제주 생막걸리 ’ 제조 · 판매 · 유통을 통해 마을의 문화 · 경제적 자립을 도모하고 , 나눔과 돌봄 사업을 병행하고 있다 . 진주리 기자 기사공유하기 프린트 메일보내기 글씨키우기 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 이 기사를 공유합니다 ×",http://www.jejunews.com/news/articleView.html?idxno=2223525,
2026-02-09,제주일보,jeju,차례상 비용 2% 내렸지만…떡·채소·옥돔은 올랐다,차례상 비용 2% 내렸지만…떡·채소·옥돔은 올랐다,"제주상의, 재래시장 설 제수용품 26개 품목 조사 과일류 가격 크게 하락...애호박은 전년 대비 20% 올라 제주상공회의소가 설 명절을 앞두고 도내 재래시장을 대상으로 제수용품 가격을 조사한 결과 , 전체 차례상 비용은 지난해보다 소폭 하락했지만 일부 품목의 가격 상승...","제주상의, 재래시장 설 제수용품 26개 품목 조사 과일류 가격 크게 하락...애호박은 전년 대비 20% 올라 제주상공회의소가 설 명절을 앞두고 도내 재래시장을 대상으로 제수용품 가격을 조사한 결과 , 전체 차례상 비용은 지난해보다 소폭 하락했지만 일부 품목의 가격 상승세가 두드러진 것으로 나타났다 . 과일류 가격 하락이 전체 비용을 끌어내렸지만 , 실제 장바구니 부담은 오른 품목에서 체감될 수 있다는 분석이다 . 제주상공회의소 ( 회장 양문석 ) 는 지난 3 일부터 4 일까지 이틀간 제주지역 재래시장 방문 및 유선 조사를 통해 설 제수용품 26 개 품목의 가격을 조사했다 . 그 결과 4 인 가족 기준 차례상 준비 비용은 33 만 1250 원으로 , 지난해 설 명절 대비 2.0% 하락한 것으로 집계됐다 . 이번 조사에서 가격이 오른 품목은 6 개로 나타났다 . 특히 채소류와 가공식품류 , 일부 육류 · 해산물 품목에서 상승세가 뚜렷했다 . 채소류에서는 애호박 (1 개 ) 이 전년 대비 20% 오른 3000 원에 거래되며 가장 큰 상승폭을 기록했다 . 전체 채소류 7 개 품목의 구매 비용도 3 만 1000 원으로 지난해보다 1.6% 증가했다 . 가공식품류의 상승세는 더욱 두드러졌다 . 가공식품류 6 개 품목의 구매 비용은 5 만 6450 원으로 전년 대비 3.5% 상승했다 . 특히 가래떡 (1kg) 은 무려 51.5% 급등해 1 만원에 거래됐고 , 송편 (500g) 도 7.1% 오른 7000 원을 기록했다 . 명절 필수 제수용품인 떡류 가격이 크게 오르면서 체감 물가를 끌어올리는 요인으로 작용했다 . 육류와 해산물류에서도 상승 품목이 확인됐다 . 소고기 설도 (1kg) 는 5.5% 오른 5 만 8000 원 , 계란은 2.9% 상승한 3500 원으로 조사됐다 . 특히 제수용으로 많이 찾는 옥돔 (1 마리 ) 은 지난해 대비 25.0% 상승한 3 만 5000 원에 거래되며 큰 폭의 인상률을 보였다 . 이는 지난해 가격 하락에 따른 기저효과가 반영된 결과로 분석된다 . 반면 과일류 가격은 크게 하락했다 . 배 , 밤 , 단감 , 귤 등이 두 자릿수 하락률을 보이며 전체 차례상 비용을 낮추는 역할을 했다 . 그러나 제주상의는 명절이 임박할수록 배와 육류 등 수요가 몰리는 품목의 가격이 다시 오를 가능성도 있다고 내다봤다 . 이에 제주상의는 저장성이 좋은 가공식품과 건어물은 미리 구매하고 , 채소와 육류는 가격 추이를 보며 구매 시기를 조절하는 ‘ 분산 구매 전략 ’ 이 필요하다고 조언했다 . 또한 지역화폐 등 정책 혜택을 적극 활용하는 소비 전략도 가계 부담을 줄이는 데 도움이 될 것으로 제시됐다 . 진주리 기자 기사공유하기 프린트 메일보내기 글씨키우기 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 이 기사를 공유합니다 ×",http://www.jejunews.com/news/articleView.html?idxno=2223489,
2026-02-09,제주일보,jeju,제주 ‘건강한 활동 기간’ 줄었다…건강수명 감소,제주 ‘건강한 활동 기간’ 줄었다…건강수명 감소,제주시 70.20세·서귀포시 69.81세…지역 간 차이 확인 전국 평균도 69.89세…9년 만에 다시 70세 아래로 제주의 건강수명이 전년보다 소폭 낮아진 것으로 나타났다 . 한국건강증진개발원이 8 일 발간한 ‘2022 년 건강수명 통계집 ’ 에 따르면 2022 년 기...,"제주시 70.20세·서귀포시 69.81세…지역 간 차이 확인 전국 평균도 69.89세…9년 만에 다시 70세 아래로 제주의 건강수명이 전년보다 소폭 낮아진 것으로 나타났다 . 한국건강증진개발원이 8 일 발간한 ‘2022 년 건강수명 통계집 ’ 에 따르면 2022 년 기준 제주도의 건강수명은 70.10 세 ( 여성 72.63 세 · 남성 67.49 세 ) 로 , 전년도 70.65 세 ( 여성 73.45 세 · 남성 67.67 세 ) 보다 0.55 세 낮아졌다 . 지역별로 보면 제주시의 건강수명은 70.57 세에서 70.20 세로 , 서귀포시는 70.60 세에서 69.81 세로 각각 하락했다 . 건강수명은 질병이나 장애 없이 건강한 상태로 일상생활을 영위한 기간을 의미하는 지표로 , 평균수명에서 질병으로 아픈 기간을 제외한 기간이다 . 제주 건강수명이 낮아진 것은 도민의 건강한 활동 기간이 줄어들고 있음을 보여준다 . 건강위험요인을 보면 제주시의 경우 아침식사 실천율이 46.1% 로 가장 높았으며 , 비만율 36.5%, 신체활동 실천율 25.3%, 현재 흡연율 21.9%, 고위험 음주율 12.6% 순으로 나타났다 . 서귀포시 역시 아침식사 실천율 46.4%, 비만율 36.3%, 신체활동 실천율 27.0%, 현재 흡연율 22.0%, 고위험 음주율 17.4% 순으로 조사됐다 . 건강위험요인은 특정 질병이나 건강 문제의 발생 가능성을 높이거나 건강을 저하시킬 수 있는 요인을 말한다 . 전국 평균 건강수명도 하락했다 . 2022 년 기준 전국 건강수명은 69.89 세로 , 전년도 70.51 세보다 낮아졌다 . 이는 2013 년 69.69 세 이후 9 년 만에 다시 70 세 아래로 내려간 수치다 . 전국 17 개 시도 가운데 세종이 71.00 세 ( 여성 72.25 세 , 남성 69.50 세 ) 로 가장 높았고 , 부산이 68.32 세 ( 여성 70.19 세 , 남성 66.35 세 ) 로 가장 낮았다 . 수도권의 경우 서울 70.81 세 , 경기 70.09 세 , 인천 69.49 세로 집계됐다 . 또한 상위 20% 지역과 하위 20% 지역 간 건강수명 격차는 2.2 세로 , 전년도 (2.1 세 ) 보다 확대됐다 . 소득수준에 따른 건강수명 격차 역시 8.4 세로 전년보다 0.2 세 증가했다 . 제주 역시 제주시와 서귀포시 간 건강수명 차이가 나타나면서 도민의 건강수명을 끌어올리기 위한 생활습관 개선과 건강증진 정책의 필요성이 더욱 커지고 있다 . 진주리 기자 기사공유하기 프린트 메일보내기 글씨키우기 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 이 기사를 공유합니다 ×",http://www.jejunews.com/news/articleView.html?idxno=2223488,
2026-02-08,제주일보,jeju,"폭설에 멈췄던 제주공항, 오전 11시부터 운항 재개","폭설에 멈췄던 제주공항, 오전 11시부터 운항 재개","461편 중 155편 결항돼...오전 11시16분 마카오발 첫 착륙 폭설과 눈보라로 한때 전면 중단됐던 제주공항 항공기 운항이 8일 오전 11 시부터 재개됐다 . 한국공항공사 제주공항은 기상 악화로 중단했던 항공기 운항을 오전 11 시부로 정상화하고 , 활주로 제설 작...","461편 중 155편 결항돼...오전 11시16분 마카오발 첫 착륙 폭설과 눈보라로 한때 전면 중단됐던 제주공항 항공기 운항이 8일 오전 11 시부터 재개됐다 . 한국공항공사 제주공항은 기상 악화로 중단했던 항공기 운항을 오전 11 시부로 정상화하고 , 활주로 제설 작업을 병행하며 운항을 이어가고 있다고 밝혔다 . 활주로 개방 이후 첫 항공편은 오전 11 시 16 분 착륙한 마카오발 티웨이항공 TW650 편 ( 탑승객 165 명 ) 이다 . 오전 11 시 기준 결항 항공편은 총 155 편으로 , 출발 72 편 , 도착 83 편이다 . 이날 전체 운항 계획 461 편 가운데 308 편이 남아 있는 상태다 . 현재 공항에는 결항 승객들이 몰리며 혼잡을 빚고 있다. 제주공항은 급변풍 경보와 강풍특보가 내려진 상태다. 제주공항 관계자는 “ 활주로 운영이 재개됐지만 , 오후 시간대에도 항공기 결항과 지연 운항이 이어질 수 있는 만큼 항공기 운항 여부를 확인한 후 공항으로 이동해 달라 ” 고 당부했다 . 기사공유하기 프린트 메일보내기 글씨키우기 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 가나다라마바사 이 기사를 공유합니다 ×",http://www.jejunews.com/news/articleView.html?idxno=2223465,
