date,press,region,title,sub_title,description,content,article_url,image_url
2026-02-11,인천일보,incheon,융기원 산업 안전기술 'CDE DX Awards' 금상,자율주행 기반 공기정화기 “산업 현장 보급 적극 지원”,경기도와 서울대학교 공동출연법인인 차세대융합기술원이 개발한 자율주행 기반 산업안전 기술이 'CDE DX Awards 2025'에서 금상을 수상하며 기술력을 인정받았다.11일 융기원에 따르면 이번 수상작은 산업통상자원부 주관 '한-체코 국제공동기술개발사업'을 통해 도출된 '자율주행 기반 스마트 공기정화장치 및 안전관제 플랫폼'이다.주요 기술은 ▲유해가스 모니터링 시스템 ▲자율주행 기반 스마트 공기정화장치 ▲디지털트윈 기반 안전관제 플랫폼 등 세 가지로 구성됐다.모니터링 시스템은 공정별 화학물질 특성에 맞춰 센서를 선택적으로 조합할 수,"자율주행 기반 공기정화기 “산업 현장 보급 적극 지원” 경기도와 서울대학교 공동출연법인인 차세대융합기술원이 개발한 자율주행 기반 산업안전 기술이 'CDE DX Awards 2025'에서 금상을 수상하며 기술력을 인정받았다. 11일 융기원에 따르면 이번 수상작은 산업통상자원부 주관 '한-체코 국제공동기술개발사업'을 통해 도출된 '자율주행 기반 스마트 공기정화장치 및 안전관제 플랫폼'이다. 주요 기술은 ▲유해가스 모니터링 시스템 ▲자율주행 기반 스마트 공기정화장치 ▲디지털트윈 기반 안전관제 플랫폼 등 세 가지로 구성됐다. 모니터링 시스템은 공정별 화학물질 특성에 맞춰 센서를 선택적으로 조합할 수 있는 모듈형으로 설계됐다. 국제 표준 기술인 저전력 무선 센서 네트워크를 적용해 비용 절감과 시스템 안정성을 높였으며, 기존 스마트공장 시설과의 호환성도 확보했다. 특히 이동형 유해가스 제거 장치인 '스마트 공기정화장치'는 자율주행 로봇(AMR) 기술을 접목했다. 가스 발생 지점으로 스스로 이동해 미세먼지와 6종의 유해가스를 제거하는 하이브리드 필터를 가동하는 방식이다. 기술의 핵심인 '디지털트윈 안전관제 플랫폼'은 클라우드 기반 AI를 통해 현장 상황을 실시간 시각화한다. 유해가스 확산을 95% 이상의 정확도로 예측하며, 작업자 최대 15명의 위치를 정밀하게 추적해 공기정화장치의 최적 이동 경로를 생성한다.",https://www.incheonilbo.com/news/articleView.html?idxno=1317009,https://cdn.incheonilbo.com/news/thumbnail/202602/1317009_648946_5726_v150.jpg
2026-02-11,인천일보,incheon,스미싱에 소비자 불신 급증…문자 이벤트 홍보업체 난색,경기 평균 피해액 1인당 810만원 메시지 속 인터넷 주소 접속 거부 광고대행사 “클릭률 급감” 토로 전문가 “새 소통 방식 전환 필요”,스미싱 범죄 확산으로 소비자들이 문자나 메신저에 담긴 링크를 쉽게 누르지 않게 되자 문자 이벤트 등으로 제품을 알리던 업체들이 난색을 표하고 있다.소비자들이 메시지 속 인터넷 주소 접속을 거부함에 따라 새로운 홍보 전략 마련이 시급하다는 목소리가 높다.12일 인천일보 취재를 종합하면 보이스피싱과 스미싱 등 전기통신금융사기 피해를 입은 경기도민의 평균 피해액은 1인당 810만 원에 달하는 것으로 나타났다.경기도가 진행한 전기통신금융사기 피해 실태조사에 따르면 기관 사칭이 36.1%로 가장 높은 비중을 보였다. 메신저 피싱과 대출사기형,"경기 평균 피해액 1인당 810만원 메시지 속 인터넷 주소 접속 거부 광고대행사 “클릭률 급감” 토로 전문가 “새 소통 방식 전환 필요” 스미싱 범죄 확산으로 소비자들이 문자나 메신저에 담긴 링크를 쉽게 누르지 않게 되자 문자 이벤트 등으로 제품을 알리던 업체들이 난색을 표하고 있다. 소비자들이 메시지 속 인터넷 주소 접속을 거부함에 따라 새로운 홍보 전략 마련이 시급하다는 목소리가 높다. 12일 인천일보 취재를 종합하면 보이스피싱과 스미싱 등 전기통신금융사기 피해를 입은 경기도민의 평균 피해액은 1인당 810만 원에 달하는 것으로 나타났다. 경기도가 진행한 전기통신금융사기 피해 실태조사에 따르면 기관 사칭이 36.1%로 가장 높은 비중을 보였다. 메신저 피싱과 대출사기형은 각각 25.6%와 19.7%로 뒤를 이었으며 문자메시지를 악용한 스미싱도 13.6%를 차지했다. 소비자들의 인식도 달라졌다. 수원시 권선구에 거주하는 직장인 김모(34)씨는 “요즘은 회사에서 온 문자라도 링크가 있으면 한 번 더 의심한다”며 “필요하면 직접 검색해 들어가지, 링크는 거의 누르지 않는다”고 말했다. 이 같은 불신은 타사 브랜드나 제품을 대신 홍보하는 협업 마케팅 업계에 치명적인 영향을 주고 있다. 링크 클릭률을 기준으로 홍보 효과를 검증하고 수익을 창출하던 기존 광고 방식은 직접적인 한계에 부딪혔다. 캐릭터 제품을 홍보하는 수도권의 한 중소 광고대행사 관계자는 “문자 이벤트를 진행해도 발송량 대비 반응이 거의 없다”며 “클릭률이 급감하면서 기존 방식의 캠페인은 성립 자체가 어려운 상황”이라고 말했다. 이어 “스미싱 환경 변화라는 외부 요인을 광고주에게 설명하는 데도 한계가 있다”고 토로했다. 이은희 인하대 소비자학과 교수는 “전기통신금융사기 피해가 누적되면서 소비자들이 링크 클릭 자체를 위험으로 인식하게 된 것은 자연스러운 변화”라며 “문자나 메신저를 통한 링크 전달 방식은 더 이상 신뢰받기 어려운 만큼, 광고 역시 소비자의 불신과 두려움을 전제로 한 새로운 소통 방식으로 전환할 필요가 있다”고 말했다.",https://www.incheonilbo.com/news/articleView.html?idxno=1317010,https://cdn.incheonilbo.com/news/thumbnail/202602/1317010_648941_5256_v150.jpg
2026-02-11,인천일보,incheon,"경과원, 경기도 화장품 산업 제조 강점에도 기술 축적은 과제",,"경기도경제과학진흥원이 지난 10일 ‘경기도 화장품 제조 경쟁력의 기술 전환 과제’ 보고서를 발간했다.인천일보 취재를 종합하면 이번 보고서는 국내 최대 화장품 제조 집적지인 도에서 제조 중심 산업 구조와 기술 경쟁력 간의 관계가 어떻게 나타나고 있는지를 분석했다.분석 대상은 기능성 화장품 유효특허 2만3877건 가운데 경기도 출원 특허 3341건이다. 특허 점유율과 영향력, 시장 확보력, 등록지수, 최근 출원 집중도 등 지표를 활용해 지역별 기술 활동 특성을 비교했다.도는 국내 화장품 제조업체의 39.4%가 집적된 최대 생산 거점이지","경기도경제과학진흥원이 지난 10일 ‘경기도 화장품 제조 경쟁력의 기술 전환 과제’ 보고서를 발간했다. 인천일보 취재를 종합하면 이번 보고서는 국내 최대 화장품 제조 집적지인 도에서 제조 중심 산업 구조와 기술 경쟁력 간의 관계가 어떻게 나타나고 있는지를 분석했다. 분석 대상은 기능성 화장품 유효특허 2만3877건 가운데 경기도 출원 특허 3341건이다. 특허 점유율과 영향력, 시장 확보력, 등록지수, 최근 출원 집중도 등 지표를 활용해 지역별 기술 활동 특성을 비교했다. 도는 국내 화장품 제조업체의 39.4%가 집적된 최대 생산 거점이지만 기능성 화장품 특허 점유율은 14.0%로 제조 집적 비중에 비해 낮은 수준을 보였다. 시장 확보력과 특허 등록지수는 비교적 양호한 수준을 보였으나, 특허 영향력은 전국 평균 수준에 머물렀다. 경과원은 경기도 화장품 산업의 경쟁력이 생산 규모 자체보다 제조 과정에서 형성되는 경험이 기술 경쟁력으로 이어지는 구조 형성 여부에 따라 좌우될 가능성이 크다고 진단했다. 아울러 제조 확대 중심 접근보다 기술 축적 구조를 함께 고려하는 정책 전환 필요성을 제시했다. 기능군별 기술 특성의 차이를 반영한 정책 설계 역시 향후 중요한 검토 과제로 언급했다.",https://www.incheonilbo.com/news/articleView.html?idxno=1317000,https://cdn.incheonilbo.com/news/thumbnail/202602/1317000_648922_2131_v150.jpg
2026-02-11,인천일보,incheon,수출 12%·투자 16%·생산 30%↑…인천경제자유구역 성장세 뚜렷,외투기업 367곳·고용 12만명 돌파…전국 경제자유구역 중 최상위권 수출 12.2%·투자 16.4%·생산 30% 증가하며 성장 흐름 지속,"인천경제자유구역이 수출과 투자, 생산 전반에서 뚜렷한 성장 흐름을 이어가며 전국 경제자유구역 가운데 핵심 산업 거점으로서의 위상을 다시 확인했다.인천경제자유구역청은 산업통상부 주관으로 진행한 ‘2024년 기준 인천경제자유구역 입주사업체 실태조사’ 결과를 11일 공개했다. 이번 조사는 지난해 말 기준 인천경제자유구역 내 종사자 5인 이상 사업체와 1인 이상 외국인투자기업을 대상으로 투자·고용 현황과 경영활동, 연구개발, 입주 환경 등을 종합적으로 분석한 것이다.조사 결과 입주사업체 수는 총 3860개로 전년 대비 소폭 증가했다. 이","외투기업 367곳·고용 12만명 돌파…전국 경제자유구역 중 최상위권 수출 12.2%·투자 16.4%·생산 30% 증가하며 성장 흐름 지속 인천경제자유구역이 수출과 투자, 생산 전반에서 뚜렷한 성장 흐름을 이어가며 전국 경제자유구역 가운데 핵심 산업 거점으로서의 위상을 다시 확인했다. 인천경제자유구역청은 산업통상부 주관으로 진행한 ‘2024년 기준 인천경제자유구역 입주사업체 실태조사’ 결과를 11일 공개했다. 이번 조사는 지난해 말 기준 인천경제자유구역 내 종사자 5인 이상 사업체와 1인 이상 외국인투자기업을 대상으로 투자·고용 현황과 경영활동, 연구개발, 입주 환경 등을 종합적으로 분석한 것이다. 조사 결과 입주사업체 수는 총 3860개로 전년 대비 소폭 증가했다. 이 중 외국인투자기업은 367개로, 전국 경제자유구역에 입주한 외투기업 절반 이상이 인천에 집중된 것으로 나타났다. 고용 측면에서도 뚜렷한 성장세를 보였다. 전체 고용인원은 12만2832명으로 전년 대비 10.4% 증가하며 12만명을 넘어섰다. 외투기업 고용인원 역시 3만7000명을 웃돌며 전국 경제자유구역 외투기업 고용의 60% 이상을 차지했다. 주요 경제 지표도 두 자릿수 성장률을 기록했다. 지난해 인천경제자유구역 전체 수출액은 26조7000억원으로 전년 대비 12.2% 증가했고, 외투기업 수출 역시 9조9000억원 수준으로 같은 흐름을 보였다. 투자액은 전체 기준 3조4000억원으로 16.4% 늘었으며, 외투기업 투자도 증가세를 유지했다. 특히 생산액 증가가 두드러졌다. 전체 사업체 생산액은 12조8000억원으로 전년 대비 30% 이상 늘었고, 외투기업 생산액은 8조6000억원을 넘어서며 50% 이상 급증했다. 인천경제청 관계자는 “이번 조사 결과를 토대로 기업 간 연계와 산업 생태계 고도화를 강화하고, 외국인투자기업 유치와 입주 환경 개선을 통해 지속 가능한 성장 기반을 마련하겠다”고 밝혔다.",https://www.incheonilbo.com/news/articleView.html?idxno=1316971,https://cdn.incheonilbo.com/news/thumbnail/202602/1316971_648880_75_v150.jpg
2026-02-10,인천일보,incheon,"설레는 날, 커져가는 한숨",중기중앙회 '수도권 중소기업 설 자금 수요조사' 고금리 여파로 중소기업 24.6% “자금사정 곤란” 기업 36% “상여금 지급 못해”·16%'미결정',"설 명절을 앞두고 수도권 중소기업과 소상공인들의 자금 사정이 악화된 것으로 나타났다. 원자재 가격 상승과 고금리 여파에 매출 부진까지 겹치면서 경영 부담이 가중되는 양상이다.10일 중소기업중앙회가 발표한 '2026년 중소기업 설 자금 수요조사' 결과에 따르면, 서울·인천·경기 등 수도권 중소기업(411개사) 중 24.6%가 자금 사정이 '곤란하다'고 응답했다.이는 '원활하다'는 응답(21.9%)보다 높은 수치로, 명절을 앞둔 기업들의 자금 압박이 지속되고 있음을 보여준다. 실제 경영 현장에서 기업들은 어려움을 호소하고 있다. 도내","중기중앙회 '수도권 중소기업 설 자금 수요조사' 고금리 여파로 중소기업 24.6% “자금사정 곤란” 기업 36% “상여금 지급 못해”·16%'미결정' 설 명절을 앞두고 수도권 중소기업과 소상공인들의 자금 사정이 악화된 것으로 나타났다. 원자재 가격 상승과 고금리 여파에 매출 부진까지 겹치면서 경영 부담이 가중되는 양상이다. 10일 중소기업중앙회가 발표한 '2026년 중소기업 설 자금 수요조사' 결과에 따르면, 서울·인천·경기 등 수도권 중소기업(411개사) 중 24.6%가 자금 사정이 '곤란하다'고 응답했다. 이는 '원활하다'는 응답(21.9%)보다 높은 수치로, 명절을 앞둔 기업들의 자금 압박이 지속되고 있음을 보여준다. 실제 경영 현장에서 기업들은 어려움을 호소하고 있다. 도내 한 콘크리트 제조업체를 운영하는 A대표는 “아파트 공급 감소로 수요가 줄어 매출이 20% 이상 하락했다”며 “원부자재 가격은 올랐지만 단가는 그대로여서 경영 여건이 나아지지 않고 있다”고 밝혔다. 수원에서 프랜차이즈 매장을 운영하는 B대표도 역시 “매출 감소로 인해 인력을 1명 줄이기로 하는 등 상황이 넉넉하지 않다”고 전했다. 자금 사정 곤란의 주요 원인은 판매(매출) 부진이 86.1%로 가장 많았고, 원·부자재 가격 상승(39.6%), 인건비 상승(29.7%)이 뒤를 이었다. 대외 경제 지표도 불안정한 상황이다. 원·달러 환율은 이날 기준 1,460.50원을 기록하며 상승세를 이어가고 있으며, 2.0%대의 물가상승률도 생산 가격 부담을 키우는 요인이 되고 있다. 경영난이 지속되면서 설 상여금 지급 계획을 세우지 못한 기업도 상당수인 것으로 조사됐다. 응답 기업의 36.5%는 '미지급'을, 15.8%는 '미결정' 상태라고 답해 절반 이상의 기업이 상여금 지급에 어려움을 겪고 있는 것으로 분석됐다. 중기중앙회 관계자는 “중소기업은 매출 부진과 비용 상승의 이중고를 겪고 있다”며 “명절 이후 중소기업이 경영 안정을 찾을 수 있도록 정책기관과 금융권의 적극적인 지원이 필요하다”고 제언했다.",https://www.incheonilbo.com/news/articleView.html?idxno=1316918,https://cdn.incheonilbo.com/news/thumbnail/202602/1316918_648797_3619_v150.jpg
2026-02-10,인천일보,incheon,인천남항 아암물류2단지 2단계 입주기업 모집,"IPA, A구역 25만㎡ 규모 공급 복합·냉동물류 등 폭넓게 허용","인천항만공사가 인천남항 아암물류2단지 2단계 부지에 입주할 기업을 공개 모집한다. 인천항을 통한 수출입 물동량 확대를 목표로 국내외 물류·제조 기업을 유치한다는 계획이다.인천항만공사는 11일부터 오는 4월2일까지 아암물류2단지 2단계 A구역 입주 희망 기업을 모집한다고 10일 밝혔다.이번에 공급되는 부지는 전체 2단계 부지 59만㎡ 가운데 약 25만㎡ 규모의 A구역으로, 총 7개 필지다. 면적별로는 초소형 4개 필지(약 4만3000㎡), 소형 1개 필지(약 2만4000㎡), 중형 1개 필지(약 5만4000㎡), 대형 1개 필지(약","IPA, A구역 25만㎡ 규모 공급 복합·냉동물류 등 폭넓게 허용 인천항만공사가 인천남항 아암물류2단지 2단계 부지에 입주할 기업을 공개 모집한다. 인천항을 통한 수출입 물동량 확대를 목표로 국내외 물류·제조 기업을 유치한다는 계획이다. 인천항만공사는 11일부터 오는 4월2일까지 아암물류2단지 2단계 A구역 입주 희망 기업을 모집한다고 10일 밝혔다. 이번에 공급되는 부지는 전체 2단계 부지 59만㎡ 가운데 약 25만㎡ 규모의 A구역으로, 총 7개 필지다. 면적별로는 초소형 4개 필지(약 4만3000㎡), 소형 1개 필지(약 2만4000㎡), 중형 1개 필지(약 5만4000㎡), 대형 1개 필지(약 12만6000㎡)로 구성됐다. 해당 구역에는 복합물류와 공동물류를 비롯해 제조물류, 냉동·냉장물류 등 인천항을 활용한 수출입 화물 창출이 가능한 업종이라면 입주 신청이 가능하다. 기본 임대 기간은 30년이며, 사업 실적 평가 결과에 따라 최대 50년까지 연장할 수 있다. 입주를 희망하는 기업은 공사가 제시한 안내서에 따라 사업계획서를 작성해 4월2일 오후 5시까지 인천항만공사를 방문 제출해야 한다. 이후 물류·회계·건축 등 분야별 외부 전문가로 구성된 평가위원회의 심사를 거쳐 공개 경쟁 방식으로 우선협상대상자가 선정된다. 공사는 입주 희망 기업의 이해를 돕기 위해 2월25일, 연수구 센트럴로에 위치한 인천항만공사 IBS타워 31층 대강당에서 공고 설명회를 열 예정이다. 설명회에서는 평가 기준과 사업계획서 작성 방향 등이 안내된다. 모집과 관련한 세부 내용은 인천항만공사 홈페이지 내 항만입찰정보를 통해 확인할 수 있다. 인천항만공사 관계자는 “아암물류2단지는 인천항의 중장기 물류 경쟁력을 책임질 핵심 거점”이라며 “역량 있는 물류 기업들이 적극 참여해 인천항과 함께 성장하길 기대한다”고 말했다.",https://www.incheonilbo.com/news/articleView.html?idxno=1316921,https://cdn.incheonilbo.com/news/thumbnail/202602/1316921_648800_4152_v150.jpg
2026-02-10,인천일보,incheon,"정용진 신세계그룹 회장, 트레이더스 구월점 방문",,"정용진 신세계그룹 회장은 9일 인천 남동구 트레이더스 구월점에서 “지금의 성과에 만족하지 말고 새 먹거리를 계속 찾고 발전시켜야 한다”고 강조했다.정 회장은 이날 설 명절을 앞두고 현장 경영 차 구월점을 직접 방문했다. 지난해 9월 문을 처음 연 구월점은 전국 최대 규모(1만5437㎡)로, 경기 하남점에 이어 전국 매출 2위를 기록했다.이번 정 회장 방문은 구월점이 주요 트레이더스 매장으로 자리 잡은 만큼, 그룹 차원의 성과와 방향성을 점검하기 위한 행보로 풀이된다. 정 회장은 신선식품 등 핵심 상품과 명절 선물 세트 판매대를 확인","정용진 신세계그룹 회장은 9일 인천 남동구 트레이더스 구월점에서 “지금의 성과에 만족하지 말고 새 먹거리를 계속 찾고 발전시켜야 한다”고 강조했다. 정 회장은 이날 설 명절을 앞두고 현장 경영 차 구월점을 직접 방문했다. 지난해 9월 문을 처음 연 구월점은 전국 최대 규모(1만5437㎡)로, 경기 하남점에 이어 전국 매출 2위를 기록했다. 이번 정 회장 방문은 구월점이 주요 트레이더스 매장으로 자리 잡은 만큼, 그룹 차원의 성과와 방향성을 점검하기 위한 행보로 풀이된다. 정 회장은 신선식품 등 핵심 상품과 명절 선물 세트 판매대를 확인한 후, 별도 매장으로 자리한 노브랜드 매장과 식당가도 살펴봤다. 트레이더스는 지난해 3분기 총매출이 1조4억원으로 사상 처음으로 분기 매출 1조원을 경신했다. 1~3분기 누계 영업이익도 전년 대비 27.2% 증가했다. 신세계 측은 매장 수를 늘리고 인기 상품을 배치하는 등 창고형 할인점에 대한 고객들의 수요에 적절하게 대응한 결과라고 분석했다. 정 회장은 “뚝심 있게 혁신을 계속한 결과 지금의 트레이더스를 만들 수 있었다”며 “이것이 치열한 유통 시장 경쟁에서 우리가 살아남을 수 있는 길”이라고 말했다. 한편 정 회장은 이날 구월점에서 근무하는 직원들을 만나 격려하기도 했다. 그는 “명절을 앞두고 안전한 매장에서 믿고 살 수 있는 좋은 상품들을 제공한다면 고객들이 갖는 우리 점포들에 대한 이미지는 한층 좋아질 것”이라며 “매장 안전과 품질 관리에 힘써달라”고 전했다.",https://www.incheonilbo.com/news/articleView.html?idxno=1316922,https://cdn.incheonilbo.com/news/thumbnail/202602/1316922_648801_4312_v150.jpg
2026-02-10,인천일보,incheon,꽉 막힌 세대교체…흔들리는 뿌리산업,인천 일자리 과제발굴 포럼 40·50대 60%·29세 이하 10.6% 필수 인력 '기능직' 부재도 한 몫 비급여적 근로환경 개선 목소리,"세대교체 적체와 필수 인력 부재로 인천지역 뿌리산업이 흔들리고 있다. 지역 주요 산업의 허리를 지켜내기 위해서는 머물 수 있는 일자리의 설계가 필요하다는 목소리가 나온다.10일 인천 연수구 송도 컨벤시아에서 열린 '2026년 인천 뿌리산업 현황 진단과 일자리 과제발굴을 위한 포럼'에서 주제 발표를 맡은 김민경 인천지역인적자원개발위원회(인천인자위) 책임연구원은 지역 뿌리산업 연령 구조를 두고 “(뿌리산업 현장이) 고령화가 진행되고 있는 점은 맞지만, 세대교체가 안 되고 있다는 불안한 점도 있다”고 밝혔다.김 연구원은 이날 인천인자위가","인천 일자리 과제발굴 포럼 40·50대 60%·29세 이하 10.6% 필수 인력 '기능직' 부재도 한 몫 비급여적 근로환경 개선 목소리 세대교체 적체와 필수 인력 부재로 인천지역 뿌리산업이 흔들리고 있다. 지역 주요 산업의 허리를 지켜내기 위해서는 머물 수 있는 일자리의 설계가 필요하다는 목소리가 나온다. 10일 인천 연수구 송도 컨벤시아에서 열린 '2026년 인천 뿌리산업 현황 진단과 일자리 과제발굴을 위한 포럼'에서 주제 발표를 맡은 김민경 인천지역인적자원개발위원회(인천인자위) 책임연구원은 지역 뿌리산업 연령 구조를 두고 “(뿌리산업 현장이) 고령화가 진행되고 있는 점은 맞지만, 세대교체가 안 되고 있다는 불안한 점도 있다”고 밝혔다. 김 연구원은 이날 인천인자위가 지난해 인천 800개 뿌리산업 영위 사업체를 대상으로 벌인 '2025년 인천 뿌리산업 실태조사' 결과를 바탕으로 지역 뿌리산업의 인력 재생산 붕괴 문제를 짚었다. 조사 결과, 뿌리산업 종사자 중 40대(30.2%)와 50대(28.6%)가 차지하는 비중이 60%에 달하는 것으로 나타났다. 60대 이상 종사자도 11.8% 규모였으나, 반면 29세 이하는 10.6%에 그쳤다. 김 연구원은 이 같은 연령구조의 불균형 현상을 두고 “단지 고령화의 문제가 아니라 세대교체의 문제”라고 강조했다. 이에 더해 가장 필요한 인력으로 꼽히는 '기능직'이 뿌리산업 현장의 과반을 차지하면서도 동시에 가장 부족한, 직무 구조의 불균형 문제도 짚었다. 인력 재생산이 이뤄지지 않는 주요 원인 중 하나로는 기업과 청년 근로자 간의 인식 차이가 지목됐다. 김 연구원은 “기업은 인력 부족의 원인으로 경기 변동에 따른 인력 수요의 불안정을 첫 번째로 꼽지만, 청년 근로자들은 임금 수준과 근로 조건의 불일치를 이야기한다”며 “이처럼 상반된 미스매치가 나타나고 있다는 게 인력의 재생산을 작동하지 못하게 하는 원인”이라고 지적했다. 이에 김 연구원은 일자리 설계 측면에서 채용이 아닌 체류 조건을 중심으로 접근할 필요성을 강조했다. 김 연구원은 “그간 일자리 창출 수가 얼마나 되고, 채용을 얼마만큼 시키는가를 목표로 뒀다면 채용 확대나 단기 인력 제공이 뿌리산업에 맞는가 하는 고민을 해봐야 할 것 같다”며 “일자리의 조건이나 구조를 바꾸려고 노력하는 게 더 우선적일 것”이라고 했다. 청년 인력 조기 이탈을 막기 위해서는 단순히 임금 차원을 넘어 성장 가능성, 복지 등 '일자리의 질' 측면에서의 접근이 필요하다는 제언도 이어졌다. 두 번째 주제 발표에 나선 오태희 인천대 경제학과 교수는 관련 분석 결과 등을 바탕으로 높은 임금이 뿌리 기업에서 일하는 청년들의 만족이나 이직 의향과 높은 연관을 갖지 않는다고 설명했다. 오 교수는 “뿌리 기업 청년들을 뿌리 기업에서 근속할 수 있게 하기 위해서는 직원들의 니즈를 분석해 비급여 적인 부분에 집중했을 때 근속 가능성이 더 있을 것이라는 분석 결과를 얻을 수 있었다”며 “이를 바탕으로 정책을 마련한다고 할 때, 비급여 적 근로환경 개선과 함께 기업들은 직무설계를 잘하고, 비전을 제시함으로써 청년들을 유치할 수 있도록 노력해야 할 것”이라고 말했다. 한편 인천시와 고용노동부가 주최하고, 인천상공회의소 인천인자위가 주관한 이날 포럼에는 뿌리산업 관계기관 관계자 약 100명이 모였다. /글·사진 정혜리 기자",https://www.incheonilbo.com/news/articleView.html?idxno=1316923,https://cdn.incheonilbo.com/news/thumbnail/202602/1316923_648802_4615_v150.jpg
2026-02-10,인천일보,incheon,장애인 거주시설에 사랑의 성금,,,,https://www.incheonilbo.com/news/articleView.html?idxno=1316926,https://cdn.incheonilbo.com/news/thumbnail/202602/1316926_648794_2610_v150.jpg
2026-02-09,인천일보,incheon,“명절 코 앞인데 월급 무소식”…속타는 홈플러스 직원들,12월 두 차례 나눠 지급하더니 1월 급여 절반만 예정…불안감 증폭 자녀 학비·생활비 걱정 태산 경영진 “지급일 지키긴 어려워” 직원들 “청춘 바쳐 일했는데 씁쓸” 노조 “정부가 문제 해결 나서야”,"“이번 설에는 딸이랑 사위한테 오지 말라고 했어요.”설 연휴를 한 주 앞둔 9일, 인천지역 한 홈플러스 점포에서 일하는 A(59)씨는 다가올 명절을 떠올리며 한숨부터 내쉬었다.현금 흐름이 악화된 홈플러스는 지난해 12월 급여를 두 차례 나눠 지급한 데 이어, 지난 1월 급여는 아예 지급하지 않았다.들쑥날쑥한 월급날에 홈플러스 직원들 사이에서는 명절 분위기 대신 불안감만 커지고 있다고 A씨는 설명했다.A씨는 “원래라면 내일모레쯤 설 상여금이 들어와야 한다. 상여로 썼어야 하는 돈을 카드로 우선 쓰고 있지만, 카드 대금 연체로 신용불량","12월 두 차례 나눠 지급하더니 1월 급여 절반만 예정…불안감 증폭 자녀 학비·생활비 걱정 태산 경영진 “지급일 지키긴 어려워” 직원들 “청춘 바쳐 일했는데 씁쓸” 노조 “정부가 문제 해결 나서야” “이번 설에는 딸이랑 사위한테 오지 말라고 했어요.” 설 연휴를 한 주 앞둔 9일, 인천지역 한 홈플러스 점포에서 일하는 A(59)씨는 다가올 명절을 떠올리며 한숨부터 내쉬었다. 현금 흐름이 악화된 홈플러스는 지난해 12월 급여를 두 차례 나눠 지급한 데 이어, 지난 1월 급여는 아예 지급하지 않았다. 들쑥날쑥한 월급날에 홈플러스 직원들 사이에서는 명절 분위기 대신 불안감만 커지고 있다고 A씨는 설명했다. A씨는 “원래라면 내일모레쯤 설 상여금이 들어와야 한다. 상여로 썼어야 하는 돈을 카드로 우선 쓰고 있지만, 카드 대금 연체로 신용불량자가 될 수 있다는 걱정도 크다”고 말했다. 이어 “내 매장이라 생각하고 청춘을 바치며 10년, 20년 일한 사람들도 많다. 그 사람들이 지금은 다 퇴사를 고민하고 있다”며 “직원들 평균 나이가 55세인데, 이 나이에 퇴사하면 어떤 일자리를 구할 수 있을까 하는 걱정이 많다”고 덧붙였다. 인천지역 다른 홈플러스에서 일하는 B(60)씨 역시 “예전에 선물 받은 경쟁사 상품권을 써야 할 판”이라며 허탈한 웃음을 내비쳤다. B씨는 “생활비, 자녀 학비 등 매번 나가야 하는 돈이 있는데 월급이 제때 안 나오니 불안하기만 하다. 설 성수품도 지난번 얻은 이마트 상품권으로 사려고 한다”며 “2월에도 월급이 안 들어오면 그만둔다는 직원들이 많다. 이런 분위기는 점포를 가리지 않는다”라고 말했다. 현재 인천에는 10개의 홈플러스 대형마트와 21개의 익스프레스 등 총 31개 관련 매장이 있다. 이는 17개 시·도 중 경기(143개), 서울(100개) 다음으로 많은 수준이다. 마트산업노동조합 홈플러스지부 인부천본부는 인천에선 대형마트 직영 직원(1206명) 등 모두 1300여명 직원이 피해를 보고 있는 것으로 봤다. 제조업과 자영업 비중이 높은 인천에서 대형 유통업체는 중·장년층의 안정적인 일자리 한 축을 맡아 왔다. 이런 맥락에서 홈플러스 사태는 단순한 기업 경영 문제를 넘어 인천지역 고용 구조와 직결돼 있으며, 임금 체불이 장기화될 경우 그 여파가 지역사회 전반으로 확산될 수 있다는 우려도 나온다. 홈플러스는 지난 6일 경영진 메시지를 내고 1월 급여의 절반을 오는 12일 지급할 것이라고 밝혔다. 경영진 측은 “현재로서는 2월 급여와 명절 상여 지급일을 지키긴 어렵다”며 “긴급운영자금대출을 통해 재무상황이 개선되는 대로 유예된 급여와 상여금을 지급할 것”이라고 했다. 노조는 홈플러스가 더 이상 버틸 여력이 없다며 정부가 문제 해결에 나설 것을 촉구했다. 노조 관계자는 “노동자들에게 월급은 생존 문제다. 급여가 정상적으로 지급되지 않는 것은 노동자들에게 죽으라고 하는 것과 마찬가지”라며 “MBK가 책임을 지고 임금 체불 문제를 해결할 필요가 있다”라고 지적했다. 아울러 “회사 상황이 어려운 것은 이해가 가지만 최소한의 대비도 없었다”라며 “홈플러스 노동자들이 버틸 여력이 얼마 안 남았다. 오늘부터 본부장 등 노조 간부들도 청와대 앞에서 진행 중인 무기한 단식 농성에 참여할 것”이라고 밝혔다. /글·사진 홍준기 기자",https://www.incheonilbo.com/news/articleView.html?idxno=1316807,https://cdn.incheonilbo.com/news/thumbnail/202602/1316807_648663_4914_v150.jpg
